Title (English) / Titre (anglais),Title (French) / Titre (français),Organization / Organisation,Record ID / Identificateur du dossier,Date and Time Deleted/ Date et heure de suppression
Hamlet Boundaries,Limites du hameau,Government of Alberta | Gouvernement de l'Alberta,a1dff12a-0496-439b-90b7-7acbcb911655,2025-10-06 13:27:20.737908
Alberta Provincial Boundary - 2007,Frontière provinciale de l'Alberta - 2007,Government of Alberta | Gouvernement de l'Alberta,d2a64bfd-88f4-48a9-a0af-685086942991,2025-10-06 13:27:12.887011
Environmental Enforcement Branch Region Boundaries,Limites régionales de la Direction de l'application des lois,Government of Alberta | Gouvernement de l'Alberta,fe6a4bab-4b0c-4c33-81c3-2b5697ee5fdf,2025-10-06 13:27:04.437892
Environmental Enforcement Branch District Boundaries,Limites des districts de la Direction de l'application de,Government of Alberta | Gouvernement de l'Alberta,4d959d21-8d95-4440-bb9c-cc154a8b4a73,2025-10-06 13:26:54.771413
"1M Base Map plus Land-use Framework Planning Regions, EP Operations Regions, Municipalities, Green/White Area - Provincial Base Map Series","Carte de base 1M plus régions de planification du cadre d'utilisation des terres, régions opérationnelles du PE, municipalités, zone verte/blanche - Série de cartes de base provinciales",Government of Alberta | Gouvernement de l'Alberta,afb9d48b-69da-431a-bd39-65807e472e40,2025-10-06 13:25:38.030738
2M Base Map plus Green/White Area - Provincial Base Map Series,Carte de base 2M plus zone verte/blanche - Série de cartes de base provinciales,Government of Alberta | Gouvernement de l'Alberta,7a70c86f-72a8-4dd6-bed2-fb6ed5fd4801,2025-10-06 13:25:26.683611
2020 List of charities,Liste des organismes de bienfaisance 2020,Canada Revenue Agency | Agence du revenu du Canada,5577f7aa-7a96-4c59-bc01-47ad54203930,2025-10-01 14:33:06.921290
Plant atlas for St. Lawrence Islands National Park,Atlas des plantes du parc national des Îles-du-Saint-Laurent,Government of Ontario | Gouvernement de l'Ontario,baf02002-8ef9-4b86-89db-828bd1758698,2025-09-25 13:18:24.053558
Survey of satisfaction among citizens with regard to public services Summer 2020,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs Été 2020,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,da7b7341-28ea-4b9a-8eb0-d760f6fcc892,2025-09-22 18:41:07.149459
Survey of satisfaction among citizens with regard to public services Spring 2021,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs Printemps 2021,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,c09d756f-dafb-4384-a6c9-abcd1b510117,2025-09-22 18:40:58.757345
Survey of satisfaction among citizens with regard to public services,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,a3bd1620-93df-42ff-9b72-065e6621b106,2025-09-22 18:40:49.861536
Fall 2021 Citizen Satisfaction Survey with Public Services,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs Automne 2021,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,634537ed-88d3-47ae-a2e0-4ac8aba6966d,2025-09-22 18:40:41.634497
Survey of satisfaction among citizens with regard to public services - Summer 2022,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs - Été 2022,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,5f806df3-ddbb-49f4-9e43-d265803b31f7,2025-09-22 18:40:34.530105
Survey of satisfaction among citizens with regard to public services - Spring 2022,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs - Printemps 2022,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,5f3e5014-3154-4526-a0f2-62f14fe5df60,2025-09-22 18:40:26.606797
Survey of satisfaction among citizens with regard to public services Summer 2019,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs Été 2019,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,59283e5e-7a98-4f9c-b07a-4bd9480a3250,2025-09-22 18:40:18.242206
Survey of satisfaction among citizens with regard to public services Fall 2019,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs Automne 2019,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,2b00368e-22e7-466d-ac6f-b13e58cca68f,2025-09-22 18:40:09.751610
Survey of satisfaction among citizens with regard to public services Summer 2021,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs Été 2021,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,23aeaee8-806c-476a-9ac2-bd6df1f20ccb,2025-09-22 18:40:00.918499
Survey of satisfaction among citizens with regard to public services Winter-Spring 2020,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs Hiver-Printemps 2020,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,1ed410a6-5658-40b0-8bfc-246fdb870e44,2025-09-22 18:39:53.767259
Orthophotographs 2023 - National Capital Region,Orthophotographies 2023 - Région de la capitale nationale,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,39d056da-026e-45e0-b9c2-79a43d4ddc5b,2025-09-15 19:38:57.149193
Aerial orthophotographs of the Laurentides region,Orthophotographies aériennes de la région des Laurentides,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,baaad439-d120-4251-a3e7-1719fa905c50,2025-09-15 19:38:49.458245
Alberta Sustainable Resource Development Management Area,Zone de gestion du développement durable des ressources de l'Alberta,Government of Alberta | Gouvernement de l'Alberta,37201bbc-ffd2-47c7-b17a-569cd85db731,2025-09-15 18:38:54.620415
"Canada Gazette, Part II, Volume 156, Number 18: Order Amending the Automatic Firearms Country Control List","La Gazette du Canada, Partie II, volume 156, numéro 18 : Décret modifiant la Liste des pays désignés (armes automatiques) : DORS/2022-187",Global Affairs Canada | Affaires mondiales Canada,a5592baf-8044-45e2-ba4e-73a7011ef79e,2025-09-11 13:41:00.365867
"Canada Gazette, Part II, Volume 151, Number 14: Order Amending the Area Control List","La Gazette du Canada, Partie II, volume 151, numéro 14 : Décret modifiant la Liste des pays visés",Global Affairs Canada | Affaires mondiales Canada,42ad8397-efec-454d-be16-3ca2e31ba295,2025-09-11 12:41:00.223941
Key tips for a spring break trip abroad with your children,Conseils pour un voyage de semaine de relâche avec vos enfants à l’étranger,Global Affairs Canada | Affaires mondiales Canada,854934bf-09ed-459b-b42f-a4940971b9e6,2025-09-04 13:51:11.684472
Duha Group helps the world find its colours,Le Groupe Duha aide à créer un monde de couleurs,Global Affairs Canada | Affaires mondiales Canada,738f1c3e-ea13-49e7-9b94-12e006adfbd8,2025-09-04 13:51:11.495036
AI Strategy Implementation Tracker,Outil de suivi de la mise en œuvre de la stratégie en matière d'IA,Treasury Board of Canada Secretariat | Secrétariat du Conseil du Trésor du Canada,19950674-53f8-4aff-9b90-2a2e00789160,2025-09-03 12:51:08.325551
List of the main invasive exotic species,Liste des principales espèces exotiques envahissantes,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,42880559-bd24-4de3-99d9-75ff525b43ba,2025-08-29 16:59:31.432489
Resources related to COVID-19 for employees of Justice Canada,Ressources relatives à la COVID-19 pour les employés du ministère de la Justice Canada ,Department of Justice Canada | Ministère de la Justice Canada,b576daeb-4127-43e6-b766-725cf7ee79cd,2025-08-15 17:30:44.934424
Action Committee on Court Operations in Response to COVID-19,Le Comité d’action sur l’administration des tribunaux en réponse à la COVID‑19,Department of Justice Canada | Ministère de la Justice Canada,b1e9f0a7-20cd-4eb8-8315-d82b494564a7,2025-08-15 17:30:44.733015
Build Nova Scotia Pedestrian Counts,Créer des recensements de piétons en Nouvelle-Écosse,Government of Nova Scotia | Gouvernment de la Nouvelle-Écosse,1cb37fe0-16cd-842f-d54b-e15bdc2c2231,2025-08-14 14:53:30.725290
Trade names of pesticides prohibited on grass surfaces,Noms commerciaux des pesticides interdits sur les surfaces gazonnées,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,ed9df8f9-df3d-42aa-b99c-100a7a6ad476,2025-08-11 15:03:08.786592
Tourist accommodation establishments in Quebec,Établissements d’hébergement touristique au Québec,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,eca50454-f634-4104-9e38-b845db0ae3b7,2025-08-11 15:02:53.194778
Tourism events in Quebec,Manifestations touristiques au Québec,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,2b508cd7-8844-4230-9f5e-e148606ff6df,2025-08-11 15:02:21.348888
Tourism services in Quebec,Services touristiques au Québec,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,1adb9459-fb70-435d-a812-0cecb8e602df,2025-08-11 15:02:03.476787
Tourist attractions in Quebec,Attraits touristiques au Québec,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,038864cb-f019-4385-ae97-90976c1d034e,2025-08-11 15:01:40.293004
Places to receive and tourist information in Quebec,Lieux d’accueil et de renseignement touristiques au Québec,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,edc11d4f-70cf-411f-9e7c-bffca56170c7,2025-08-11 14:33:43.525465
Real-time traffic obstacles in Quebec City,Entraves à la circulation en temps réel de la Ville de Québec,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,60602843-1d1f-498f-9b48-b1525cc02997,2025-08-11 14:29:59.776746
Manitoba Infrastructure Projects Dashboard,Tableau de bord des projets d'infrastructure du Manitoba,Government of Manitoba | Gouvernement du Manitoba,39a4beb9-13d2-1f74-a09c-82936ae02e29,2025-08-07 19:49:21.939301
Agri-Environmental Indicator – NAME,Indicateur agroenvironnemental – NAME,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,bcf60a35-a8c3-4896-a9e6-4693e7ab55aa,2025-07-29 13:14:35.172934
Vector2024-042 Remotely Piloted Aircraft Systems (RPAS) Data,Vector2024-042 Données sur les systèmes d'aéronefs télépilotés (SATP),Fisheries and Oceans Canada | Pêches et Océans Canada,e52a3ed1-d3e9-43d3-bcba-ec36dea9cd08,
Federal Witness Protection Program - Annual Reports,Rapport annuel du Programme fédéral de protection des témoins,Royal Canadian Mounted Police | Gendarmerie royale du Canada,6d5b9a4b-63bb-4f19-ba37-722072307a5f,
UMOS statistically post-processed Forecast of the Regional Deterministic Prediction System (RDPS-UMOS-MLR),Prévision du système régional de prévision déterministe statistiquement post-traité par UMOS (SRPD-UMOS-RLM),Environment and Climate Change Canada | Environnement et Changement climatique Canada,bb0d1eeb-0e11-49e0-a5e3-6d99d4decb31,
UMOS statistically post-processed Forecast of the Global Deterministic Prediction System (GDPS-UMOS-MLR),Prévision du système global de prévision déterministe statistiquement post-traité par UMOS (SGPD-UMOS-RLM),Environment and Climate Change Canada | Environnement et Changement climatique Canada,7c1070fd-af7d-40fe-9e78-49d2962f0bbc,
Outdoor pools - Ville de Shawinigan,Piscines extérieures - Ville de Shawinigan,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,54d4fe8a-453f-4fdc-8d75-b74b22957c5f,
Foreign exchange accounts as per the Public Accounts of Canada,Comptes d'opérations de change selon les Comptes publics du Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,893ddbdf-9493-408a-856c-ff89b4ec4f04,
Arenas - City of Shawinigan,Arénas - Ville de Shawinigan,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,e9bb6d41-dfd1-4e88-b2a1-cc946edec52e,
Events - City of Shawinigan,Événements - Ville de Shawinigan,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,46455203-a63f-4a96-9dd3-9396031d31b1,
Quebec agricultural zone,Zone agricole du Québec,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,4836cdba-f26b-4803-a068-01de937ae557,
"Mainstem Benthic Invertebrates, Oil Sands Region","Invertébrés benthiques du tronçon principal, région des sables bitumineux",Environment and Climate Change Canada | Environnement et Changement climatique Canada,23cbf970-ac5c-47a3-adda-eb92047306d7,
Base Hydrography Update Index,Indice de mise à jour de l'hydrographie de base,Government of Alberta | Gouvernement de l'Alberta,32bcd40b-6071-46d5-9a5e-ded3e9908604,
Alberta Sustainable Resource Development Land Use Operations Office,Bureau des opérations d'utilisation des terres pour le développement durable des ressources de l'Alberta,Government of Alberta | Gouvernement de l'Alberta,1dc55fe9-40e0-43e8-b1c3-ca27588fbee2,
Public Lands Camping Pass Boundary,Limite du laissez-passer de camping des terres publiques,Government of Alberta | Gouvernement de l'Alberta,ead6d1e6-7508-4ccd-a0d5-d3d05205ab30,
Base Hydrography Update Index,Indice de mise à jour de l'hydrographie de base,Government of Alberta | Gouvernement de l'Alberta,154a02c3-ebb5-429c-abdc-3d25082ccee7,
Fish and Wildlife District,District de la pêche et de la faune,Government of Alberta | Gouvernement de l'Alberta,b5fb517f-18dc-4919-9cec-2b0ea9928240,
Hamlet Boundaries,Limites du hameau,Government of Alberta | Gouvernement de l'Alberta,a1dff12a-0496-439b-90b7-7acbcb911655,
Alberta Provincial Boundary - 2007,Frontière provinciale de l'Alberta - 2007,Government of Alberta | Gouvernement de l'Alberta,d2a64bfd-88f4-48a9-a0af-685086942991,
Environmental Enforcement Branch Region Boundaries,Limites régionales de la Direction de l'application des lois,Government of Alberta | Gouvernement de l'Alberta,fe6a4bab-4b0c-4c33-81c3-2b5697ee5fdf,
Environmental Enforcement Branch District Boundaries,Limites des districts de la Direction de l'application de,Government of Alberta | Gouvernement de l'Alberta,4d959d21-8d95-4440-bb9c-cc154a8b4a73,
"1M Base Map plus Land-use Framework Planning Regions, EP Operations Regions, Municipalities, Green/White Area - Provincial Base Map Series","Carte de base 1M plus régions de planification du cadre d'utilisation des terres, régions opérationnelles du PE, municipalités, zone verte/blanche - Série de cartes de base provinciales",Government of Alberta | Gouvernement de l'Alberta,afb9d48b-69da-431a-bd39-65807e472e40,
2M Base Map plus Green/White Area - Provincial Base Map Series,Carte de base 2M plus zone verte/blanche - Série de cartes de base provinciales,Government of Alberta | Gouvernement de l'Alberta,7a70c86f-72a8-4dd6-bed2-fb6ed5fd4801,
2020 List of charities,Liste des organismes de bienfaisance 2020,Canada Revenue Agency | Agence du revenu du Canada,5577f7aa-7a96-4c59-bc01-47ad54203930,
Plant atlas for St. Lawrence Islands National Park,Atlas des plantes du parc national des Îles-du-Saint-Laurent,Government of Ontario | Gouvernement de l'Ontario,baf02002-8ef9-4b86-89db-828bd1758698,
Survey of satisfaction among citizens with regard to public services Summer 2020,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs Été 2020,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,da7b7341-28ea-4b9a-8eb0-d760f6fcc892,
Survey of satisfaction among citizens with regard to public services Spring 2021,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs Printemps 2021,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,c09d756f-dafb-4384-a6c9-abcd1b510117,
Survey of satisfaction among citizens with regard to public services,Sondage de satisfaction auprès des citoyens à l’égard des services collectifs,Government and Municipalities of Québec | Gouvernement et municipalités du Québec,a3bd1620-93df-42ff-9b72-065e6621b106,
