serviceId,censusCode,censusMinPercentage,censusMinPopulation,censusTotalPopulation,cmaCensusName,countryId,csdCensusName,demoTypeId,groupId,groupName,institutionCode,isSelfDesignated,langObligationId,measureDemandEnglish,measureDemandFrench,measureDemandPercentage,officeNumber,phoneAreaCode,phoneCountryCode,phoneNumber,programsInfo,provision,saMinorityPercentage,saMinorityPopulation,saTotalPopulation,telephone,volume,address_en,address_fr,clientele_en,clientele_fr,institutionName_en,institutionName_fr,langObligation_en,langObligation_fr,locality_en,locality_fr,region_en,region_fr,serviceLevel_en,serviceLevel_fr,serviceName_en,serviceName_fr,serviceStatus_en,serviceStatus_fr,serviceType_en,serviceType_fr
10219,,,,,-,,-,,,,BSF,False,2,0.0,0.0,,10219,,,,,5-1-h-i,,90,4340,,-,2824+8C,2824+8C,The general public,Le grand public,Canada Border Services Agency,Agence des services frontaliers du Canada,English,anglais,Snowflake,Snowflake,MB,MB,Non-key service,Un service non-clé,"Local Office 10219 Port of Entry 509, landborder office","Bureau local 10219 Port d'entrée 509, bureau frontalier",Active,Actif,A local office or facility,Bureau local
10220,,,,,-,,-,,,,BSF,False,2,0.0,0.0,,10220,999,9,9999,,5-1-h-i,,240,3220,9999999,-,"HIGHWAY 310, PO BOX 20","HIGHWAY 310, CP 20",The general public,Le grand public,Canada Border Services Agency,Agence des services frontaliers du Canada,English,anglais,Sprague,Sprague,MB,MB,Non-key service,Un service non-clé,South Junction (506),South Junction (506),Active,Actif,A local office or facility,Bureau local
10221,,,,,-,,-,,,,BSF,False,2,0.0,0.0,,10221,,,,,5-1-h-i,,240,3220,,-,HWY 12,HWY 12,The general public,Le grand public,Canada Border Services Agency,Agence des services frontaliers du Canada,English,anglais,Sprague,Sprague,MB,MB,Non-key service,Un service non-clé,Sprague (505),Sprague (505),Active,Actif,A local office or facility,Bureau local
10222,,,,,-,,-,,,,BSF,False,1,0.0,0.0,,10222,,,,,5-1-h.1,,2150,9290,,-,HWY 59,AUTOROUTE 59,The general public,Le grand public,Canada Border Services Agency,Agence des services frontaliers du Canada,Bilingual,bilingue,Tolstoi,Tolstoi,MB,MB,Non-key service,Un service non-clé,"Local Office 10222 Port of Entry 516, landborder office","Bureau local 10222 Port d'entrée 516, bureau frontalier",Active,Actif,A local office or facility,Bureau local
10223,,,,,-,,-,,,,BSF,False,2,0.0,0.0,,10223,999,9,9999,,5-1-h-i,,390,34770,9999999,-,HIGHWAY 31,HIGHWAY 31,The general public,Le grand public,Canada Border Services Agency,Agence des services frontaliers du Canada,English,anglais,Darlingford,Darlingford,MB,MB,Non-key service,Un service non-clé,Windygates (519),Windygates (519),Active,Actif,A local office or facility,Bureau local
10224,,,,,-,,-,,,,BSF,False,2,0.0,0.0,,10224,,,,,5-1-h-i,,570,40640,,-,HIGHWAY 32,HIGHWAY 32,The general public,Le grand public,Canada Border Services Agency,Agence des services frontaliers du Canada,English,anglais,Winkler,Winkler,MB,MB,Non-key service,Un service non-clé,Winkler (518),Winkler (518),Active,Actif,A local office or facility,Bureau local
10225,,,,,-,,-,,,,BSF,False,1,0.0,0.0,,10225,,,,,5-1-a,,0,0,,-,1821 WELLINGTON AVENUE,1821 AV WELLINGTON,The general public,Le grand public,Canada Border Services Agency,Agence des services frontaliers du Canada,Bilingual,bilingue,Winnipeg,Winnipeg,MB,MB,Non-key service,Un service non-clé,"Local Office 10225 Port of Entry 504, inland office","Bureau local 10225 Port d'entrée 504, bureau intérieur",Active,Actif,A local office or facility,Bureau local
10226,,,,,-,,-,,,,BSF,False,1,0.0,0.0,,10226,,,,,7-5,,0,0,,-,Winnipeg / James Armstrong Richardson International Airport,Aéroport international James Armstrong Richardson de Winnipeg,The travelling public,Le public voyageur,Canada Border Services Agency,Agence des services frontaliers du Canada,Bilingual,bilingue,Winnipeg,Winnipeg,MB,MB,Non-key service,Un service non-clé,"In an airport 10226 Port of Entry 510, inland office, airport of entry","Dans un aéroport 10226 Port d'entrée 510, bureau intérieur, aéroport d'entrée",Active,Actif,At an airport,Dans un aéroport
10229,,,,,-,,-,,,,MNT,False,1,0.0,0.0,,10229,204,1,9836400,,5-1-a,,0,0,2049836400,-,520 LAGIMODIERE BOULEVARD,520 BOUL LAGIMODIERE,The general public,Le grand public,Royal Canadian Mint,Monnaie royale canadienne,Bilingual,bilingue,Winnipeg,Winnipeg,MB,MB,Non-key service,Un service non-clé,Local Office 10229,Bureau local 10229,Active,Actif,A local office or facility,Bureau local
1023,,,,,-,157.0,-,,,,EXT,False,1,0.0,0.0,,1023,,,,,10-a,,0,0,157,-,"529 SCHILLER STREET, MEXICO","529 RUE SCHILLER, MEXICO",The general public,Le grand public,Global Affairs Canada,Affaires mondiales Canada,Bilingual,bilingue,-,-,Mexico,Mexique (le),Non-key service,Un service non-clé,Diplomatic mission or consular post 1023,Mission diplomatique ou consulat 1023,Active,Actif,"A diplomatic mission or consular post, or an office of the Department of Citizenship and Immigration located in a diplomatic mission or consular post","Une mission diplomatique ou un poste consulaire, ou un bureau du ministère de la Citoyenneté et de l’Immigration situé dans une mission diplomatique ou un poste consulaire"
10231,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10231,204,1,843-2309,,5-1-h-i,,40,4435,204843-2309,-,281 KINOSOTA RD SOUTH,281 CH KINOSOTA SUD,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Amaranth,Amaranth,MB,MB,Non-key service,Un service non-clé,Local Office 10231 Community Detachment,Bureau local 10231 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10233,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10233,204,1,768-2311,,5-1-h-i,,115,7185,204768-2311,-,25 2 AVE NORTH,25 AV 2 NORD,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Ashern,Ashern,MB,MB,Key service,Un service-clé,Local Office 10233,Bureau local 10233,Active,Actif,A local office or facility,Bureau local
10234,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10234,204,1,268-3638,,5-1-h-i,,230,8645,204268-3638,-,652 GERTRUDE AVENUE,652 AV GERTRUDE,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Beausejour,Beauséjour,MB,MB,Key service,Un service-clé,Local Office 10234 Community Detachment,Bureau local 10234 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10235,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10235,204,1,534-6523,,5-1-h-i,,35,3815,204534-6523,-,791 MCKENZIE STREET,791 RUE MCKENZIE,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Boissevain,Boissevain,MB,MB,Key service,Un service-clé,Local Office 10235 Community Detachment,Bureau local 10235 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10236,,,,,-,,-,,,,RCM,False,1,0.0,0.0,,10236,204,1,726-7522,,5-1-l,,0,0,204726-7522,-,107191 VETERANS RM OF CORNWALLIS WAY,"107191 VOIE VETERANS, MR DE CORNWALLIS",The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Brandon,Brandon,MB,MB,Key service,Un service-clé,Local Office 10236 Community Detachment,Bureau local 10236 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10237,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10237,204,1,834-2905,,5-1-h-i,,80,5900,204834-2905,-,421 MAIN STREET,421 RUE MAIN,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Carberry,Carberry,MB,MB,Key service,Un service-clé,Local Office 10237 Community Detachment,Bureau local 10237 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10238,,,,,-,,-,,,,RCM,False,1,0.0,0.0,,10238,204,1,745-6760,,5-1-h.1,,805,11140,204745-6760,-,215 MAIN STREET,215 RUE MAIN,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Carman,Carman,MB,MB,Non-key service,Un service non-clé,Local Office 10238,Bureau local 10238,Active,Actif,A local office or facility,Bureau local
10239,,,,,-,,-,,,,RCM,False,1,0.0,0.0,,10239,204,1,6752551,,9-c,,0,0,2046752551,-,216 LAVERENDRYE STREET,216 RUE LAVERENDRYE,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Churchill,Churchill,MB,MB,Key service,Un service-clé,Proximity or located in a national park 10239,À proximité ou situé dans un parc national 10239,Active,Actif,Located in proximity to a park and provides specific services to visitors to the park,Situé à proximité d’un parc et fournit des services particuliers aux personnes visitant ce parc
1024,,,,,-,233.0,-,,,,EXT,False,1,0.0,0.0,,1024,,,,,10-a,,0,0,233,-,"200 BISCAYNE BLVD SOUTH, MIAMI","200 BOUL BISCAYNE SUD, MIAMI",The general public,Le grand public,Global Affairs Canada,Affaires mondiales Canada,Bilingual,bilingue,-,-,United States of America (the),États-Unis d'Amérique (les),Non-key service,Un service non-clé,Diplomatic mission or consular post 1024,Mission diplomatique ou consulat 1024,Active,Actif,"A diplomatic mission or consular post, or an office of the Department of Citizenship and Immigration located in a diplomatic mission or consular post","Une mission diplomatique ou un poste consulaire, ou un bureau du ministère de la Citoyenneté et de l’Immigration situé dans une mission diplomatique ou un poste consulaire"
10240,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10240,204,1,472-4044,,5-1-h-i,,105,3895,204472-4044,-,102 ELM STREET,102 RUE ELM,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Cranberry Portage,Cranberry Portage,MB,MB,Key service,Un service-clé,Local Office 10240 Community Detachment,Bureau local 10240 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10242,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10242,204,1,622-5020,,5-1-h-i,,370,17125,204622-5020,-,2 HEDDERLY STREET,2 RUE HEDDERLY,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Dauphin,Dauphin,MB,MB,Key service,Un service-clé,Local Office 10242,Bureau local 10242,Active,Actif,A local office or facility,Bureau local
10244,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10244,204,1,747-2810,,5-1-h-i,,30,3665,204747-2810,-,410 BROADWAY,410 BROADWAY,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Deloraine,Deloraine,MB,MB,Key service,Un service-clé,Local Office 10244 Community Detachment,Bureau local 10244 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10245,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10245,204,1,625-2090,,5-1-h-i,,75,4315,204625-2090,-,183 2ND ST EAST,183 2ND ST E,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Elphinstone,Elphinstone,MB,MB,Key service,Un service-clé,Local Office 10245 Community Detachment,Bureau local 10245 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10246,,,,,-,,-,,,,RCM,False,1,0.0,0.0,,10246,204,1,3732505,,10-d,,0,0,2043732505,-,502 - Emerson West Lynn,502 - Emerson West Lynn,The travelling public,Le public voyageur,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Emerson,Emerson,MB,MB,Key service,Un service-clé,Place of entry - custom services 10246 Community Detachment,Lieu d'entrée - services de douanes 10246 Détachement communautaire,Active,Actif,Located at a place of entry into Canada (other than an airport or ferry terminal),Situé à un lieu d'entrée au Canada (autre qu'un aéroport ou une gare de traversier)
10248,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10248,204,1,349-8035,,5-1-h-i,,145,2725,204349-8035,-,16 FALCON BOULEVARD,16 BOUL FALCON,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Falcon Beach,Falcon Beach,MB,MB,Key service,Un service-clé,Local Office 10248,Bureau local 10248,Active,Actif,A local office or facility,Bureau local
10249,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10249,204,1,372-6329,,5-1-h-i,,130,9710,204372-6329,-,34 TACHE STREET,34 RUE TACHE,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Fisher Branch,Fisher Branch,MB,MB,Key service,Un service-clé,Local Office 10249,Bureau local 10249,Active,Actif,A local office or facility,Bureau local
10250,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10250,204,1,687-1423,,5-1-h-i,,120,6595,204687-1423,-,96 HAPNOT STREET,96 RUE HAPNOT,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Flin Flon,Flin Flon,MB,MB,Key service,Un service-clé,Local Office 10250,Bureau local 10250,Active,Actif,A local office or facility,Bureau local
10251,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10251,204,1,652-2436,,5-1-h-i,,65,3515,204652-2436,-,323 RAILWAY AVE WEST,323 AV RAILWAY OUEST,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Gillam,Gillam,MB,MB,Key service,Un service-clé,Local Office 10251,Bureau local 10251,Active,Actif,A local office or facility,Bureau local
10252,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10252,204,1,642-5106,,5-1-h-i,,320,17490,204642-5106,-,6 CENTENNIAL ROAD,6 CH CENTENNIAL,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Gimli,Gimli,MB,MB,Key service,Un service-clé,Local Office 10252,Bureau local 10252,Active,Actif,A local office or facility,Bureau local
10254,,,,,-,,-,,,,RCM,False,1,0.0,0.0,,10254,,,,,5-1-o,,41985,845860,,-,293 37149 PENTHOUSE 12 RM OF CLEMENT STREET,"PENTHOUSE 293, 37149 ROUTE 12, MR DE ST.CLEMENTS",The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Grand Marais,Grand Marais,MB,MB,Key service,Un service-clé,Local Office 10254 Community Detachment ,Bureau local 10254 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10255,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10255,204,1,639-2469,,5-1-h-i,,100,5710,204639-2469,-,24 LAKEVIEW DRIVE,24 PROMENADE LAKEVIEW,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Grand Rapids,Grand Rapids,MB,MB,Key service,Un service-clé,Local Office 10255,Bureau local 10255,Active,Actif,A local office or facility,Bureau local
10257,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10257,204,1,764-2732,,5-1-h-i,,80,5265,204764-2732,-,14 4TH ST SE,14 4TH ST SE,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Hamiota,Hamiota,MB,MB,Key service,Un service-clé,Local Office 10257 Community Detachment,Bureau local 10257 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10258,,,,,-,,-,,195.0,RCM-NONKEYSRVC-LCLPUB-WINNIPEG-195,RCM,False,1,0.0,0.0,,10258,204,1,8880358,,5-1-b,,0,0,2048880358,-,156 MCINTOSH ROAD,156 CH MCINTOSH,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Headingley,Headingley,MB,MB,Non-key service,Un service non-clé,Local Office 10258,Bureau local 10258,Active,Actif,A local office or facility,Bureau local
10259,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10259,204,1,523-7293,,5-1-h-i,,120,7370,204523-7293,-,322 PARK ST E,322 RUE PARK EST,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Killarney,Killarney,MB,MB,Key service,Un service-clé,Local Office 10259,Bureau local 10259,Active,Actif,A local office or facility,Bureau local
10260,,,,,-,,-,,,,RCM,False,1,0.0,0.0,,10260,4-3,2,5-611  ,,5-1-h.1,,755,13875,4-35-611  ,-,199 5TH STREET,199 5TH ST,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Lac Du Bonnet,Lac Du Bonnet,MB,MB,Key service,Un service-clé,Local Office 10260,Bureau local 10260,Active,Actif,A local office or facility,Bureau local
10261,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10261,204,1,473-2904,,5-1-h-i,,5,420,204473-2904,-,1 MUHEKUN ROAD,1 CH MUHEKUN,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Leaf Rapids,Leaf Rapids,MB,MB,Key service,Un service-clé,Local Office 10261,Bureau local 10261,Active,Actif,A local office or facility,Bureau local
10262,,,,,-,,-,,,,RCM,False,1,0.0,0.0,,10262,204,1,762-5088,,5-1-h.1,,395,4995,204762-5088,-,18 2ND AVE,18 2ND AVE,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Lundar,Lundar,MB,MB,Key service,Un service-clé,Local Office 10262,Bureau local 10262,Active,Actif,A local office or facility,Bureau local
10263,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10263,204,1,356-8862,,5-1-h-i,,15,790,204356-8862,-,545 MINER STREET,545 RUE MINER,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Lynn Lake,Lynn Lake,MB,MB,Key service,Un service-clé,Local Office 10263,Bureau local 10263,Active,Actif,A local office or facility,Bureau local
10264,,,,,-,,-,,,,RCM,False,1,0.0,0.0,,10264,204,1,2422017,,5-1-h.1,,1055,7170,2042422017,-,254 FRONTAGE ROAD,254 CH FRONTAGE,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Manitou,Manitou,MB,MB,Key service,Un service-clé,Local Office 10264 Community Detachment,Bureau local 10264 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10266,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10266,204,1,522-3213,,5-1-h-i,,15,2140,204522-3213,-,7 GOVERNMENT ROAD,7 CH GOVERNMENT,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Melita,Melita,MB,MB,Key service,Un service-clé,Local Office 10266 Community Detachment,Bureau local 10266 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10267,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10267,204,1,867-2916,,5-1-h-i,,125,7925,204867-2916,-,276 1ST ST SW,276 1ST ST SW,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Minnedosa,Minnedosa,MB,MB,Non-key service,Un service non-clé,Local Office 10267,Bureau local 10267,Active,Actif,A local office or facility,Bureau local
10268,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,10268,204,1,822-4476,,5-1-h-i,,295,27280,204822-4476,-,797 THORNHILL STREET,797 RUE THORNHILL,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,Morden,Morden,MB,MB,Key service,Un service-clé,Local Office 10268 Community Detachment,Bureau local 10268 Détachement communautaire,Active,Actif,A local office or facility,Bureau local
10269,,,,,-,,-,,,,RCM,False,1,0.0,0.0,,10269,204,1,7466355,,5-1-h.1,,715,6260,2047466355,-,239 RAILROAD AVE EAST,239 AV RAILROAD EST,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Morris,Morris,MB,MB,Key service,Un service-clé,Local Office 10269,Bureau local 10269,Active,Actif,A local office or facility,Bureau local
